Year,Month,Day,GHI,DNI,state,lat,lon
1999,10,29,4967,8058,cal,33,-115
1999,10,30,5032,8977,cal,33,-115
1999,10,31,4994,8926,cal,33,-115
1999,11,1,4255,4871,cal,33,-115
1999,11,2,4771,7882,cal,33,-115
1999,11,3,4686,7954,cal,33,-115
1999,11,4,4693,7825,cal,33,-115
1999,11,5,4521,7626,cal,33,-115
1999,11,6,3756,3545,cal,33,-115
1999,11,7,3160,4601,cal,33,-115
1999,11,8,3510,4919,cal,33,-115
1999,11,9,4411,7962,cal,33,-115
1999,11,10,4466,8143,cal,33,-115
1999,11,11,4505,8424,cal,33,-115
1999,11,12,4256,7463,cal,33,-115
1999,11,13,4262,7715,cal,33,-115
1999,11,14,4194,7528,cal,33,-115
1999,11,15,4171,7696,cal,33,-115
1999,11,16,4088,7753,cal,33,-115
1999,11,17,3955,6240,cal,33,-115
1999,11,18,4111,7794,cal,33,-115
1999,11,19,4145,7867,cal,33,-115
1999,11,20,3963,7445,cal,33,-115
1999,11,21,4067,7587,cal,33,-115
1999,11,22,4061,7358,cal,33,-115
1999,11,23,4035,7352,cal,33,-115
1999,11,24,4035,7669,cal,33,-115
1999,11,25,3844,6595,cal,33,-115
1999,11,26,3910,7769,cal,33,-115
1999,11,27,3666,5854,cal,33,-115
1999,11,28,3615,5502,cal,33,-115
1999,11,29,2819,2214,cal,33,-115
1999,11,30,3466,4405,cal,33,-115
1999,12,1,3670,6647,cal,33,-115
1999,12,2,3689,6423,cal,33,-115
1999,12,3,3505,5123,cal,33,-115
1999,12,4,3803,7433,cal,33,-115
1999,12,5,3350,4353,cal,33,-115
1999,12,6,3650,6418,cal,33,-115
1999,12,7,3691,6774,cal,33,-115
1999,12,8,3700,7112,cal,33,-115
1999,12,9,2275,1108,cal,33,-115
1999,12,10,2761,3763,cal,33,-115
1999,12,11,3531,6207,cal,33,-115
1999,12,12,3588,6880,cal,33,-115
1999,12,13,2526,2136,cal,33,-115
1999,12,14,2618,2773,cal,33,-115
1999,12,15,3579,6500,cal,33,-115
1999,12,16,3391,5810,cal,33,-115
1999,12,17,3553,6802,cal,33,-115
1999,12,18,3351,6033,cal,33,-115
1999,12,19,2650,1450,cal,33,-115
1999,12,20,3524,6473,cal,33,-115
1999,12,21,3587,7332,cal,33,-115
1999,12,22,3624,7249,cal,33,-115
1999,12,23,3661,7631,cal,33,-115
1999,12,24,3636,7583,cal,33,-115
1999,12,25,3563,7342,cal,33,-115
1999,12,26,3464,6136,cal,33,-115
1999,12,27,3518,6718,cal,33,-115
1999,12,28,2293,977,cal,33,-115
1999,12,29,3241,4439,cal,33,-115
1999,12,30,3569,6660,cal,33,-115
1999,12,31,3521,6366,cal,33,-115
2000,1,1,3494,6379,cal,33,-115
2000,1,2,3627,6957,cal,33,-115
2000,1,3,3688,7322,cal,33,-115
2000,1,4,3760,8069,cal,33,-115
2000,1,5,3708,7035,cal,33,-115
2000,1,6,3817,7407,cal,33,-115
2000,1,7,3803,7540,cal,33,-115
2000,1,8,3826,6554,cal,33,-115
2000,1,9,3786,6763,cal,33,-115
2000,1,10,3625,6081,cal,33,-115
2000,1,11,3844,7554,cal,33,-115
2000,1,12,3853,7760,cal,33,-115
2000,1,13,3759,6510,cal,33,-115
2000,1,14,3517,5344,cal,33,-115
2000,1,15,2576,2444,cal,33,-115
2000,1,16,2370,1654,cal,33,-115
2000,1,17,2315,1181,cal,33,-115
2000,1,18,2578,1804,cal,33,-115
2000,1,19,3352,4235,cal,33,-115
2000,1,20,3751,5974,cal,33,-115
2000,1,21,2709,2389,cal,33,-115
2000,1,22,2877,3352,cal,33,-115
2000,1,23,3719,5544,cal,33,-115
2000,1,24,3209,4145,cal,33,-115
2000,1,25,2054,589,cal,33,-115
2000,1,26,4259,7826,cal,33,-115
2000,1,27,4277,7453,cal,33,-115
2000,1,28,4179,5833,cal,33,-115
2000,1,29,4485,8248,cal,33,-115
2000,1,30,3754,5421,cal,33,-115
2000,1,31,3245,3127,cal,33,-115
2000,2,1,4462,7661,cal,33,-115
2000,2,2,4578,8197,cal,33,-115
2000,2,3,4000,5539,cal,33,-115
2000,2,4,4178,5430,cal,33,-115
2000,2,5,2691,1355,cal,33,-115
2000,2,6,4710,8168,cal,33,-115
2000,2,7,4393,5931,cal,33,-115
2000,2,8,1614,167,cal,33,-115
2000,2,9,4541,6092,cal,33,-115
2000,2,10,4653,7283,cal,33,-115
2000,2,11,4830,7694,cal,33,-115
2000,2,12,4200,5412,cal,33,-115
2000,2,13,3241,1988,cal,33,-115
2000,2,14,4254,4149,cal,33,-115
2000,2,15,4611,5996,cal,33,-115
2000,2,16,2982,3661,cal,33,-115
2000,2,17,5144,8369,cal,33,-115
2000,2,18,3442,2238,cal,33,-115
2000,2,19,3925,2562,cal,33,-115
2000,2,20,2086,657,cal,33,-115
2000,2,21,3954,4198,cal,33,-115
2000,2,22,5330,8075,cal,33,-115
2000,2,23,4282,4004,cal,33,-115
2000,2,24,5120,6508,cal,33,-115
2000,2,25,5346,7719,cal,33,-115
2000,2,26,5550,8609,cal,33,-115
2000,2,27,5560,7748,cal,33,-115
2000,2,28,5455,7259,cal,33,-115
2000,3,1,5792,8713,cal,33,-115
2000,3,2,5852,8961,cal,33,-115
2000,3,3,4215,3888,cal,33,-115
2000,3,4,4563,4480,cal,33,-115
2000,3,5,1131,604,cal,33,-115
2000,3,6,5616,6690,cal,33,-115
2000,3,7,5482,6502,cal,33,-115
2000,3,8,4255,3724,cal,33,-115
2000,3,9,6170,8555,cal,33,-115
2000,3,10,6253,8847,cal,33,-115
2000,3,11,6404,9266,cal,33,-115
2000,3,12,5816,6068,cal,33,-115
2000,3,13,6219,7788,cal,33,-115
2000,3,14,6334,8298,cal,33,-115
2000,3,15,6213,7370,cal,33,-115
2000,3,16,6355,8340,cal,33,-115
2000,3,17,6493,8447,cal,33,-115
2000,3,18,6612,8858,cal,33,-115
2000,3,19,6564,8543,cal,33,-115
2000,3,20,3103,2817,cal,33,-115
2000,3,21,4973,3395,cal,33,-115
2000,3,22,6875,9267,cal,33,-115
2000,3,23,6238,5738,cal,33,-115
2000,3,24,6121,5672,cal,33,-115
2000,3,25,6886,9075,cal,33,-115
2000,3,26,6978,9251,cal,33,-115
2000,3,27,3083,1601,cal,33,-115
2000,3,28,6788,8036,cal,33,-115
2000,3,29,6740,7535,cal,33,-115
2000,3,30,5926,5152,cal,33,-115
2000,3,31,7029,7613,cal,33,-115
2000,4,1,7069,8329,cal,33,-115
2000,4,2,7212,9290,cal,33,-115
2000,4,3,7218,9374,cal,33,-115
2000,4,4,7292,9232,cal,33,-115
2000,4,5,7402,9433,cal,33,-115
2000,4,6,7417,8878,cal,33,-115
2000,4,7,7097,7550,cal,33,-115
2000,4,8,7088,7389,cal,33,-115
2000,4,9,7765,9803,cal,33,-115
2000,4,10,7609,9394,cal,33,-115
2000,4,11,7661,9613,cal,33,-115
2000,4,12,7669,9751,cal,33,-115
2000,4,13,7669,9496,cal,33,-115
2000,4,14,7525,8861,cal,33,-115
2000,4,15,7803,9962,cal,33,-115
2000,4,16,7788,9821,cal,33,-115
2000,4,17,7470,8953,cal,33,-115
2000,4,18,7046,8073,cal,33,-115
2000,4,19,8014,10254,cal,33,-115
2000,4,20,7915,9327,cal,33,-115
2000,4,21,7813,9107,cal,33,-115
2000,4,22,7686,8621,cal,33,-115
2000,4,23,7918,9461,cal,33,-115
2000,4,24,7973,9256,cal,33,-115
2000,4,25,8059,9424,cal,33,-115
2000,4,26,8126,9455,cal,33,-115
2000,4,27,8005,9280,cal,33,-115
2000,4,28,7643,7032,cal,33,-115
2000,4,29,8118,9415,cal,33,-115
2000,4,30,8333,9802,cal,33,-115
2000,5,1,8402,10041,cal,33,-115
2000,5,2,8303,9771,cal,33,-115
2000,5,3,8175,9300,cal,33,-115
2000,5,4,8180,9472,cal,33,-115
2000,5,5,7449,7339,cal,33,-115
2000,5,6,8142,9681,cal,33,-115
2000,5,7,7663,7943,cal,33,-115
2000,5,8,7912,8159,cal,33,-115
2000,5,9,8228,9775,cal,33,-115
2000,5,10,8405,9855,cal,33,-115
2000,5,11,8477,9220,cal,33,-115
2000,5,12,8724,10109,cal,33,-115
2000,5,13,8760,10700,cal,33,-115
2000,5,14,8421,8465,cal,33,-115
2000,5,15,7093,4779,cal,33,-115
2000,5,16,8530,9980,cal,33,-115
2000,5,17,8494,9974,cal,33,-115
2000,5,18,8444,9750,cal,33,-115
2000,5,19,8205,8490,cal,33,-115
2000,5,20,8279,8998,cal,33,-115
2000,5,21,8485,9811,cal,33,-115
2000,5,22,8387,9514,cal,33,-115
2000,5,23,8323,9216,cal,33,-115
2000,5,24,8335,8823,cal,33,-115
2000,5,25,8195,8813,cal,33,-115
2000,5,26,8479,9990,cal,33,-115
2000,5,27,8596,10178,cal,33,-115
2000,5,28,8587,9807,cal,33,-115
2000,5,29,8677,10120,cal,33,-115
2000,5,30,8775,10668,cal,33,-115
2000,5,31,8868,10749,cal,33,-115
2000,6,1,8897,10673,cal,33,-115
2000,6,2,8842,10705,cal,33,-115
2000,6,3,9115,11159,cal,33,-115
2000,6,4,9020,10534,cal,33,-115
2000,6,5,8836,10337,cal,33,-115
2000,6,6,8997,10870,cal,33,-115
2000,6,7,8526,9682,cal,33,-115
2000,6,8,8695,10327,cal,33,-115
2000,6,9,8884,10662,cal,33,-115
2000,6,10,8805,10426,cal,33,-115
2000,6,11,8852,10505,cal,33,-115
2000,6,12,8764,10044,cal,33,-115
2000,6,13,8737,9986,cal,33,-115
2000,6,14,8559,9528,cal,33,-115
2000,6,15,8665,9796,cal,33,-115
2000,6,16,8480,9268,cal,33,-115
2000,6,17,8442,9378,cal,33,-115
2000,6,18,8493,9196,cal,33,-115
2000,6,19,8556,9825,cal,33,-115
2000,6,20,8422,9551,cal,33,-115
2000,6,21,8279,9411,cal,33,-115
2000,6,22,8434,9643,cal,33,-115
2000,6,23,8409,9265,cal,33,-115
2000,6,24,8530,9812,cal,33,-115
2000,6,25,5022,2422,cal,33,-115
2000,6,26,8465,10180,cal,33,-115
2000,6,27,6271,4396,cal,33,-115
2000,6,28,4591,2294,cal,33,-115
2000,6,29,8296,9105,cal,33,-115
2000,6,30,8432,9603,cal,33,-115
2000,7,1,8786,10361,cal,33,-115
2000,7,2,8809,10903,cal,33,-115
2000,7,3,8890,10979,cal,33,-115
2000,7,4,9076,11395,cal,33,-115
2000,7,5,9046,11394,cal,33,-115
2000,7,6,8971,11110,cal,33,-115
2000,7,7,8416,9555,cal,33,-115
2000,7,8,8257,8906,cal,33,-115
2000,7,9,8582,10074,cal,33,-115
2000,7,10,8815,10626,cal,33,-115
2000,7,11,8802,10493,cal,33,-115
2000,7,12,8760,10577,cal,33,-115
2000,7,13,6487,4546,cal,33,-115
2000,7,14,6845,4459,cal,33,-115
2000,7,15,8333,9810,cal,33,-115
2000,7,16,8559,10568,cal,33,-115
2000,7,17,8604,10693,cal,33,-115
2000,7,18,8625,10671,cal,33,-115
2000,7,19,8488,10308,cal,33,-115
2000,7,20,8314,9565,cal,33,-115
2000,7,21,6454,5711,cal,33,-115
2000,7,22,7613,7312,cal,33,-115
2000,7,23,7916,7454,cal,33,-115
2000,7,24,8191,9598,cal,33,-115
2000,7,25,8226,9783,cal,33,-115
2000,7,26,7998,8834,cal,33,-115
2000,7,27,8131,8909,cal,33,-115
2000,7,28,6771,6274,cal,33,-115
2000,7,29,7181,5444,cal,33,-115
2000,7,30,7428,6383,cal,33,-115
2000,7,31,7267,6172,cal,33,-115
2000,8,1,7674,8109,cal,33,-115
2000,8,2,7527,7790,cal,33,-115
2000,8,3,7830,8943,cal,33,-115
2000,8,4,7851,9139,cal,33,-115
2000,8,5,7847,9053,cal,33,-115
2000,8,6,7635,8394,cal,33,-115
2000,8,7,7802,8894,cal,33,-115
2000,8,8,7859,9393,cal,33,-115
2000,8,9,7909,9583,cal,33,-115
2000,8,10,7949,9757,cal,33,-115
2000,8,11,7847,9615,cal,33,-115
2000,8,12,7456,7946,cal,33,-115
2000,8,13,4342,3039,cal,33,-115
2000,8,14,7400,8492,cal,33,-115
2000,8,15,6561,6105,cal,33,-115
2000,8,16,7322,8101,cal,33,-115
2000,8,17,7297,7780,cal,33,-115
2000,8,18,7346,8264,cal,33,-115
2000,8,19,7368,8597,cal,33,-115
2000,8,20,7819,9951,cal,33,-115
2000,8,21,7410,8589,cal,33,-115
2000,8,22,5762,5749,cal,33,-115
2000,8,23,6579,6948,cal,33,-115
2000,8,24,5668,5015,cal,33,-115
2000,8,25,6938,7965,cal,33,-115
2000,8,26,7208,8278,cal,33,-115
2000,8,27,5378,3463,cal,33,-115
2000,8,28,4470,2698,cal,33,-115
2000,8,29,3898,1669,cal,33,-115
2000,8,30,6069,5488,cal,33,-115
2000,8,31,6603,7019,cal,33,-115
2000,9,1,6186,6285,cal,33,-115
2000,9,2,7425,9759,cal,33,-115
2000,9,3,7204,8937,cal,33,-115
2000,9,4,7321,10037,cal,33,-115
2000,9,5,7156,9384,cal,33,-115
2000,9,6,7045,9105,cal,33,-115
2000,9,7,5614,4775,cal,33,-115
2000,9,8,7225,10070,cal,33,-115
2000,9,9,7501,10666,cal,33,-115
2000,9,10,6767,8507,cal,33,-115
2000,9,11,6835,8698,cal,33,-115
2000,9,12,6851,8922,cal,33,-115
2000,9,13,7035,9369,cal,33,-115
2000,9,14,6793,9275,cal,33,-115
2000,9,15,6568,8203,cal,33,-115
2000,9,16,6512,8730,cal,33,-115
2000,9,17,6355,8192,cal,33,-115
2000,9,18,6365,8031,cal,33,-115
2000,9,19,6577,9068,cal,33,-115
2000,9,20,6318,8112,cal,33,-115
2000,9,21,6411,8543,cal,33,-115
2000,9,22,6337,8466,cal,33,-115
2000,9,23,6496,9277,cal,33,-115
2000,9,24,6547,9277,cal,33,-115
2000,9,25,6346,8954,cal,33,-115
2000,9,26,6217,8280,cal,33,-115
2000,9,27,6188,8646,cal,33,-115
2000,9,28,6148,8814,cal,33,-115
2000,9,29,6233,8914,cal,33,-115
2000,9,30,6036,8653,cal,33,-115
2000,10,1,5774,7746,cal,33,-115
2000,10,2,5843,8280,cal,33,-115
2000,10,3,5676,7750,cal,33,-115
2000,10,4,5718,7911,cal,33,-115
2000,10,5,5771,8398,cal,33,-115
2000,10,6,5884,8715,cal,33,-115
2000,10,7,5579,6782,cal,33,-115
2000,10,8,5533,7662,cal,33,-115
2000,10,9,5166,6012,cal,33,-115
2000,10,10,5516,7912,cal,33,-115
2000,10,11,5629,8649,cal,33,-115
2000,10,12,5643,8842,cal,33,-115
2000,10,13,5584,8569,cal,33,-115
2000,10,14,5634,8836,cal,33,-115
2000,10,15,5518,8457,cal,33,-115
2000,10,16,5508,8372,cal,33,-115
2000,10,17,5354,8124,cal,33,-115
2000,10,18,4854,5645,cal,33,-115
2000,10,19,4085,3976,cal,33,-115
2000,10,20,5014,7775,cal,33,-115
2000,10,21,4785,5776,cal,33,-115
2000,10,22,2238,578,cal,33,-115
2000,10,23,2281,1324,cal,33,-115
2000,10,24,4227,5273,cal,33,-115
2000,10,25,4398,5068,cal,33,-115
2000,10,26,4436,5332,cal,33,-115
2000,10,27,3728,3856,cal,33,-115
2000,10,28,4774,7813,cal,33,-115
2000,10,29,4704,7294,cal,33,-115
2000,10,30,3592,4537,cal,33,-115
2000,10,31,4760,7912,cal,33,-115
2000,11,1,4752,8152,cal,33,-115
2000,11,2,3114,3087,cal,33,-115
2000,11,3,3884,3893,cal,33,-115
2000,11,4,3218,2826,cal,33,-115
2000,11,5,3851,5259,cal,33,-115
2000,11,6,3554,4591,cal,33,-115
2000,11,7,4491,7248,cal,33,-115
2000,11,8,4567,8379,cal,33,-115
2000,11,9,4368,7704,cal,33,-115
2000,11,10,2715,1855,cal,33,-115
2000,11,11,4142,6317,cal,33,-115
2000,11,12,4428,7935,cal,33,-115
2000,11,13,4408,8188,cal,33,-115
2000,11,14,3515,3540,cal,33,-115
2000,11,15,4390,8332,cal,33,-115
2000,11,16,4227,7820,cal,33,-115
2000,11,17,4135,7395,cal,33,-115
2000,11,18,4204,7641,cal,33,-115
2000,11,19,4206,8005,cal,33,-115
2000,11,20,3551,4822,cal,33,-115
2000,11,21,2571,1322,cal,33,-115
2000,11,22,3920,7041,cal,33,-115
2000,11,23,3924,7032,cal,33,-115
2000,11,24,3663,6222,cal,33,-115
2000,11,25,3842,7032,cal,33,-115
2000,11,26,3866,7468,cal,33,-115
2000,11,27,3806,7198,cal,33,-115
2000,11,28,3823,7383,cal,33,-115
2000,11,29,3727,6880,cal,33,-115
2000,11,30,2865,2236,cal,33,-115
2000,12,1,2607,1733,cal,33,-115
2000,12,2,3312,4839,cal,33,-115
2000,12,3,3677,7038,cal,33,-115
2000,12,4,3368,5195,cal,33,-115
2000,12,5,3573,6390,cal,33,-115
2000,12,6,2342,1086,cal,33,-115
2000,12,7,2426,2300,cal,33,-115
2000,12,8,3533,6919,cal,33,-115
2000,12,9,2707,2206,cal,33,-115
2000,12,10,2495,3321,cal,33,-115
2000,12,11,3416,5715,cal,33,-115
2000,12,12,3163,4322,cal,33,-115
2000,12,13,3505,6214,cal,33,-115
2000,12,14,3191,5051,cal,33,-115
2000,12,15,3189,5163,cal,33,-115
2000,12,16,3555,6697,cal,33,-115
2000,12,17,3359,5654,cal,33,-115
2000,12,18,3725,7499,cal,33,-115
2000,12,19,3181,4806,cal,33,-115
2000,12,20,3575,6724,cal,33,-115
2000,12,21,3598,7252,cal,33,-115
2000,12,22,3461,5432,cal,33,-115
2000,12,23,3312,4913,cal,33,-115
2000,12,24,3238,5582,cal,33,-115
2000,12,25,3617,6770,cal,33,-115
2000,12,26,3571,6906,cal,33,-115
2000,12,27,3614,6918,cal,33,-115
2000,12,28,3661,7160,cal,33,-115
2000,12,29,3629,7061,cal,33,-115
2000,12,30,3646,6995,cal,33,-115
2000,12,31,3489,5184,cal,33,-115
2001,1,1,2876,2937,cal,33,-115
2001,1,2,3614,6618,cal,33,-115
2001,1,3,3727,7387,cal,33,-115
2001,1,4,3743,7245,cal,33,-115
2001,1,5,1668,981,cal,33,-115
2001,1,6,3660,7318,cal,33,-115
2001,1,7,3334,4300,cal,33,-115
2001,1,8,1848,450,cal,33,-115
2001,1,9,3407,4893,cal,33,-115
2001,1,10,3624,6156,cal,33,-115
2001,1,11,352,1,cal,33,-115
2001,1,12,3385,5225,cal,33,-115
2001,1,13,3466,5458,cal,33,-115
2001,1,14,3842,7016,cal,33,-115
2001,1,15,2746,2398,cal,33,-115
2001,1,16,3845,6506,cal,33,-115
2001,1,17,3871,6604,cal,33,-115
2001,1,18,4035,7450,cal,33,-115
2001,1,19,3426,4235,cal,33,-115
2001,1,20,4058,7379,cal,33,-115
2001,1,21,3701,4974,cal,33,-115
2001,1,22,4118,7419,cal,33,-115
2001,1,23,4078,6350,cal,33,-115
2001,1,24,4043,6729,cal,33,-115
2001,1,25,4201,7485,cal,33,-115
2001,1,26,2081,697,cal,33,-115
2001,1,27,3546,4256,cal,33,-115
2001,1,28,4085,6379,cal,33,-115
2001,1,29,4257,7015,cal,33,-115
2001,1,30,4473,7640,cal,33,-115
2001,1,31,4110,5343,cal,33,-115
2001,2,1,4531,7526,cal,33,-115
2001,2,2,4525,7743,cal,33,-115
2001,2,3,4515,7888,cal,33,-115
2001,2,4,4553,7913,cal,33,-115
2001,2,5,4399,6641,cal,33,-115
2001,2,6,3978,3844,cal,33,-115
2001,2,7,4649,7162,cal,33,-115
2001,2,8,4560,6331,cal,33,-115
2001,2,9,4746,7525,cal,33,-115
2001,2,10,4807,7235,cal,33,-115
2001,2,11,4915,8188,cal,33,-115
2001,2,12,4908,8167,cal,33,-115
2001,2,13,3429,2648,cal,33,-115
2001,2,14,4854,7042,cal,33,-115
2001,2,15,5158,8502,cal,33,-115
2001,2,16,5142,7895,cal,33,-115
2001,2,17,3002,676,cal,33,-115
2001,2,18,5240,8187,cal,33,-115
2001,2,19,4553,4997,cal,33,-115
2001,2,20,5259,8200,cal,33,-115
2001,2,21,5246,7390,cal,33,-115
2001,2,22,5117,6461,cal,33,-115
2001,2,23,3745,4243,cal,33,-115
2001,2,24,3540,3040,cal,33,-115
2001,2,25,2941,1175,cal,33,-115
2001,2,26,4164,4077,cal,33,-115
2001,2,27,2142,577,cal,33,-115
2001,2,28,5425,6937,cal,33,-115
2001,3,1,3706,2656,cal,33,-115
2001,3,2,4789,4016,cal,33,-115
2001,3,3,5589,7381,cal,33,-115
2001,3,4,4721,2703,cal,33,-115
2001,3,5,5596,5964,cal,33,-115
2001,3,6,2407,1858,cal,33,-115
2001,3,7,3198,1441,cal,33,-115
2001,3,8,5857,7455,cal,33,-115
2001,3,9,5611,5728,cal,33,-115
2001,3,10,5808,6817,cal,33,-115
2001,3,11,6109,8380,cal,33,-115
2001,3,12,5796,6189,cal,33,-115
2001,3,13,6406,9028,cal,33,-115
2001,3,14,6318,8498,cal,33,-115
2001,3,15,6347,8292,cal,33,-115
2001,3,16,5908,6895,cal,33,-115
2001,3,17,6238,7491,cal,33,-115
2001,3,18,6543,9034,cal,33,-115
2001,3,19,6599,9212,cal,33,-115
2001,3,20,6177,6583,cal,33,-115
2001,3,21,6028,6220,cal,33,-115
2001,3,22,6756,9032,cal,33,-115
2001,3,23,6821,9244,cal,33,-115
2001,3,24,6426,6683,cal,33,-115
2001,3,25,6915,9332,cal,33,-115
2001,3,26,6848,8872,cal,33,-115
2001,3,27,6871,8855,cal,33,-115
2001,3,28,6819,8454,cal,33,-115
2001,3,29,6764,8131,cal,33,-115
2001,3,30,7134,9559,cal,33,-115
2001,3,31,6950,8144,cal,33,-115
2001,4,1,6723,7309,cal,33,-115
2001,4,2,7056,8832,cal,33,-115
2001,4,3,6189,5043,cal,33,-115
2001,4,4,6657,6712,cal,33,-115
2001,4,5,6605,6862,cal,33,-115
2001,4,6,7259,8930,cal,33,-115
2001,4,7,6727,7117,cal,33,-115
2001,4,8,7548,9255,cal,33,-115
2001,4,9,7425,8912,cal,33,-115
2001,4,10,7277,8308,cal,33,-115
2001,4,11,7472,9032,cal,33,-115
2001,4,12,7623,9774,cal,33,-115
2001,4,13,7592,8690,cal,33,-115
2001,4,14,7569,8076,cal,33,-115
2001,4,15,7740,9088,cal,33,-115
2001,4,16,7879,9498,cal,33,-115
2001,4,17,7964,9727,cal,33,-115
2001,4,18,5499,3570,cal,33,-115
2001,4,19,5444,2750,cal,33,-115
2001,4,20,7673,8443,cal,33,-115
2001,4,21,5378,5000,cal,33,-115
2001,4,22,8000,9949,cal,33,-115
2001,4,23,7997,9800,cal,33,-115
2001,4,24,8124,10078,cal,33,-115
2001,4,25,8066,10148,cal,33,-115
2001,4,26,8075,9773,cal,33,-115
2001,4,27,7945,9253,cal,33,-115
2001,4,28,8077,9553,cal,33,-115
2001,4,29,8136,9467,cal,33,-115
2001,4,30,7922,7970,cal,33,-115
2001,5,1,8209,9535,cal,33,-115
2001,5,2,8074,8822,cal,33,-115
2001,5,3,8454,10087,cal,33,-115
2001,5,4,8374,10113,cal,33,-115
2001,5,5,8337,10023,cal,33,-115
2001,5,6,8256,9516,cal,33,-115
2001,5,7,8329,9714,cal,33,-115
2001,5,8,8369,9948,cal,33,-115
2001,5,9,8304,9514,cal,33,-115
2001,5,10,8237,9423,cal,33,-115
2001,5,11,7956,8430,cal,33,-115
2001,5,12,6028,2938,cal,33,-115
2001,5,13,8311,9069,cal,33,-115
2001,5,14,8502,10030,cal,33,-115
2001,5,15,8629,10270,cal,33,-115
2001,5,16,8536,10147,cal,33,-115
2001,5,17,8287,9821,cal,33,-115
2001,5,18,6738,6262,cal,33,-115
2001,5,19,7878,7802,cal,33,-115
2001,5,20,8240,9162,cal,33,-115
2001,5,21,8455,9853,cal,33,-115
2001,5,22,8586,10107,cal,33,-115
2001,5,23,8756,10400,cal,33,-115
2001,5,24,8546,9918,cal,33,-115
2001,5,25,8473,9632,cal,33,-115
2001,5,26,8192,7979,cal,33,-115
2001,5,27,7300,5225,cal,33,-115
2001,5,28,8484,9580,cal,33,-115
2001,5,29,8290,8753,cal,33,-115
2001,5,30,8459,9642,cal,33,-115
2001,5,31,8512,9722,cal,33,-115
2001,6,1,8529,9540,cal,33,-115
2001,6,2,8230,8192,cal,33,-115
2001,6,3,8768,10221,cal,33,-115
2001,6,4,8821,10435,cal,33,-115
2001,6,5,8656,9952,cal,33,-115
2001,6,6,8641,10184,cal,33,-115
2001,6,7,8687,10296,cal,33,-115
2001,6,8,8723,10245,cal,33,-115
2001,6,9,8964,10754,cal,33,-115
2001,6,10,9039,10992,cal,33,-115
2001,6,11,8942,10819,cal,33,-115
2001,6,12,8655,9818,cal,33,-115
2001,6,13,8709,9814,cal,33,-115
2001,6,14,9133,11265,cal,33,-115
2001,6,15,9080,11070,cal,33,-115
2001,6,16,8894,10763,cal,33,-115
2001,6,17,8728,10339,cal,33,-115
2001,6,18,8672,10063,cal,33,-115
2001,6,19,8564,9884,cal,33,-115
2001,6,20,7231,5366,cal,33,-115
2001,6,21,7498,6365,cal,33,-115
2001,6,22,6376,6081,cal,33,-115
2001,6,23,8273,8559,cal,33,-115
2001,6,24,6676,5540,cal,33,-115
2001,6,25,4159,947,cal,33,-115
2001,6,26,8893,10858,cal,33,-115
2001,6,27,8933,11252,cal,33,-115
2001,6,28,8866,11240,cal,33,-115
2001,6,29,8693,10768,cal,33,-115
2001,6,30,7553,8111,cal,33,-115
2001,7,1,7836,7399,cal,33,-115
2001,7,2,7277,6883,cal,33,-115
2001,7,3,7099,5547,cal,33,-115
2001,7,4,8045,8487,cal,33,-115
2001,7,5,3716,2125,cal,33,-115
2001,7,6,6125,6121,cal,33,-115
2001,7,7,8130,8897,cal,33,-115
2001,7,8,7921,7976,cal,33,-115
2001,7,9,8176,8729,cal,33,-115
2001,7,10,8583,9982,cal,33,-115
2001,7,11,8702,10630,cal,33,-115
2001,7,12,8509,9971,cal,33,-115
2001,7,13,7978,8727,cal,33,-115
2001,7,14,8323,9681,cal,33,-115
2001,7,15,9033,11429,cal,33,-115
2001,7,16,8778,10963,cal,33,-115
2001,7,17,8708,10732,cal,33,-115
2001,7,18,8576,10594,cal,33,-115
2001,7,19,8457,10107,cal,33,-115
2001,7,20,8731,10871,cal,33,-115
2001,7,21,8703,10979,cal,33,-115
2001,7,22,8793,10874,cal,33,-115
2001,7,23,8300,8789,cal,33,-115
2001,7,24,8823,11228,cal,33,-115
2001,7,25,8624,10714,cal,33,-115
2001,7,26,8417,10291,cal,33,-115
2001,7,27,8189,9968,cal,33,-115
2001,7,28,8085,9427,cal,33,-115
2001,7,29,7215,5140,cal,33,-115
2001,7,30,7956,8974,cal,33,-115
2001,7,31,8452,10566,cal,33,-115
2001,8,1,7862,8919,cal,33,-115
2001,8,2,7906,9667,cal,33,-115
2001,8,3,8129,10129,cal,33,-115
2001,8,4,8208,9849,cal,33,-115
2001,8,5,4584,2714,cal,33,-115
2001,8,6,7644,8700,cal,33,-115
2001,8,7,7490,8365,cal,33,-115
2001,8,8,6578,5672,cal,33,-115
2001,8,9,4615,3411,cal,33,-115
2001,8,10,7448,8191,cal,33,-115
2001,8,11,7498,8262,cal,33,-115
2001,8,12,5288,3265,cal,33,-115
2001,8,13,7442,8740,cal,33,-115
2001,8,14,7587,9478,cal,33,-115
2001,8,15,7421,8562,cal,33,-115
2001,8,16,7477,8601,cal,33,-115
2001,8,17,6545,5201,cal,33,-115
2001,8,18,6300,4806,cal,33,-115
2001,8,19,7213,7649,cal,33,-115
2001,8,20,7498,9184,cal,33,-115
2001,8,21,7192,7732,cal,33,-115
2001,8,22,7690,9335,cal,33,-115
2001,8,23,7694,9105,cal,33,-115
2001,8,24,7604,9565,cal,33,-115
2001,8,25,7666,10133,cal,33,-115
